filename,words
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai22_Aksaramatee_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 15091811250923388MSN : 8880115010003No. of Guest: 1                         Official Receipt #: 0000485964Terminal No. :   1WALK-IN                                 Cshr: JAMAICA BALLADARES                ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  2.00 RICE                         60.00     @ 30.00                             1.00 1/2 DOZ GARLIC PARMESAN     229.00------------------3 item(s)-------------   Sub Total                      289.00----------------------------------------TOTAL                             289.00Tendered:                                 CASH                            500.00Change:                           211.00----------------------------------------   Vatable Sales                  258.04   VAT  12.00%                     30.96   VAT Exempt Sales                 0.00   Zero Rated Sales                 0.00----------------------------------------6/9/2019 10:17:15RE-PRINTName : _________________________________Address : ______________________________TIN : __________________________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2020PTU No : FP092015-044-0054919-00001Date Issued : 09/24/2015Valid Until : 09/23/2020THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!WE DELIVER! www.foodpanda.phwww.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1594456727"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai22_Athiti_Medium.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 15091811250923388MSN : 8880115010003No. of Guest: 1                         Official Receipt #: 0000485964Terminal No. :   1WALK-IN                                 Cshr: JAMAICA BALLADARES                ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  2.00 RICE                         60.00     @ 30.00                             1.00 1/2 DOZ GARLIC PARMESAN     229.00------------------3 item(s)-------------   Sub Total                      289.00----------------------------------------TOTAL                             289.00Tendered:                                 CASH                            500.00Change:                           211.00----------------------------------------   Vatable Sales                  258.04   VAT  12.00%                     30.96   VAT Exempt Sales                 0.00   Zero Rated Sales                 0.00----------------------------------------6/9/2019 10:17:15RE-PRINTName : _________________________________Address : ______________________________TIN : __________________________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2020PTU No : FP092015-044-0054919-00001Date Issued : 09/24/2015Valid Until : 09/23/2020THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!WE DELIVER! www.foodpanda.phwww.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1594456727"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai22_ChulaNarak_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 15091811250923388MSN : 8880115010003No. of Guest: 1                         Official Receipt #: 0000485964Terminal No. :   1WALK-IN                                 Cshr: JAMAICA BALLADARES                ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  2.00 RICE                         60.00     @ 30.00                             1.00 1/2 DOZ GARLIC PARMESAN     229.00------------------3 item(s)-------------   Sub Total                      289.00----------------------------------------TOTAL                             289.00Tendered:                                 CASH                            500.00Change:                           211.00----------------------------------------   Vatable Sales                  258.04   VAT  12.00%                     30.96   VAT Exempt Sales                 0.00   Zero Rated Sales                 0.00----------------------------------------6/9/2019 10:17:15RE-PRINTName : _________________________________Address : ______________________________TIN : __________________________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2020PTU No : FP092015-044-0054919-00001Date Issued : 09/24/2015Valid Until : 09/23/2020THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!WE DELIVER! www.foodpanda.phwww.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1594456727"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai22_Garuda.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 15091811250923388MSN : 8880115010003No. of Guest: 1                         Official Receipt #: 0000485964Terminal No. :   1WALK-IN                                 Cshr: JAMAICA BALLADARES                ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  2.00 RICE                         60.00     @ 30.00                             1.00 1/2 DOZ GARLIC PARMESAN     229.00------------------3 item(s)-------------   Sub Total                      289.00----------------------------------------TOTAL                             289.00Tendered:                                 CASH                            500.00Change:                           211.00----------------------------------------   Vatable Sales                  258.04   VAT  12.00%                     30.96   VAT Exempt Sales                 0.00   Zero Rated Sales                 0.00----------------------------------------6/9/2019 10:17:15RE-PRINTName : _________________________________Address : ______________________________TIN : __________________________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2020PTU No : FP092015-044-0054919-00001Date Issued : 09/24/2015Valid Until : 09/23/2020THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!WE DELIVER! www.foodpanda.phwww.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1594456727"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai22_TH_Sarabun_New_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 15091811250923388MSN : 8880115010003No. of Guest: 1                         Official Receipt #: 0000485964Terminal No. :   1WALK-IN                                 Cshr: JAMAICA BALLADARES                ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  2.00 RICE                         60.00     @ 30.00                             1.00 1/2 DOZ GARLIC PARMESAN     229.00------------------3 item(s)-------------   Sub Total                      289.00----------------------------------------TOTAL                             289.00Tendered:                                 CASH                            500.00Change:                           211.00----------------------------------------   Vatable Sales                  258.04   VAT  12.00%                     30.96   VAT Exempt Sales                 0.00   Zero Rated Sales                 0.00----------------------------------------6/9/2019 10:17:15RE-PRINTName : _________________________________Address : ______________________________TIN : __________________________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2020PTU No : FP092015-044-0054919-00001Date Issued : 09/24/2015Valid Until : 09/23/2020THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!WE DELIVER! www.foodpanda.phwww.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1594456727"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai23_Aksaramatee_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000073176Term. #:  2        Cshr: JAMAICA BALLADAWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 1/2 SPICY BC              229.00 V 2.00 FRENCH FRIES              200.00 V     @ 100.00                            1.00 Ranch Dip                  25.00 V 1.00 1/2 DOZ SALTED EGG        229.00 V------------------5 item(s)-------------   Sub Total                      683.00----------------------------------------TOTAL                             683.00Tendered:                                 CASH                          1,000.00Change:                           317.00----------------------------------------VATable Sales(V)                  609.82VAT Amount                         73.18VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/03/2019 04:21:08 PMName : MS. SELAddress : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930518"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai23_Athiti_Medium.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000073176Term. #:  2        Cshr: JAMAICA BALLADAWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 1/2 SPICY BC              229.00 V 2.00 FRENCH FRIES              200.00 V     @ 100.00                            1.00 Ranch Dip                  25.00 V 1.00 1/2 DOZ SALTED EGG        229.00 V------------------5 item(s)-------------   Sub Total                      683.00----------------------------------------TOTAL                             683.00Tendered:                                 CASH                          1,000.00Change:                           317.00----------------------------------------VATable Sales(V)                  609.82VAT Amount                         73.18VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/03/2019 04:21:08 PMName : MS. SELAddress : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930518"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai23_ChulaNarak_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000073176Term. #:  2        Cshr: JAMAICA BALLADAWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 1/2 SPICY BC              229.00 V 2.00 FRENCH FRIES              200.00 V     @ 100.00                            1.00 Ranch Dip                  25.00 V 1.00 1/2 DOZ SALTED EGG        229.00 V------------------5 item(s)-------------   Sub Total                      683.00----------------------------------------TOTAL                             683.00Tendered:                                 CASH                          1,000.00Change:                           317.00----------------------------------------VATable Sales(V)                  609.82VAT Amount                         73.18VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/03/2019 04:21:08 PMName : MS. SELAddress : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930518"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai23_Garuda.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000073176Term. #:  2        Cshr: JAMAICA BALLADAWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 1/2 SPICY BC              229.00 V 2.00 FRENCH FRIES              200.00 V     @ 100.00                            1.00 Ranch Dip                  25.00 V 1.00 1/2 DOZ SALTED EGG        229.00 V------------------5 item(s)-------------   Sub Total                      683.00----------------------------------------TOTAL                             683.00Tendered:                                 CASH                          1,000.00Change:                           317.00----------------------------------------VATable Sales(V)                  609.82VAT Amount                         73.18VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/03/2019 04:21:08 PMName : MS. SELAddress : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930518"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai23_TH_Sarabun_New_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000073176Term. #:  2        Cshr: JAMAICA BALLADAWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 1/2 SPICY BC              229.00 V 2.00 FRENCH FRIES              200.00 V     @ 100.00                            1.00 Ranch Dip                  25.00 V 1.00 1/2 DOZ SALTED EGG        229.00 V------------------5 item(s)-------------   Sub Total                      683.00----------------------------------------TOTAL                             683.00Tendered:                                 CASH                          1,000.00Change:                           317.00----------------------------------------VATable Sales(V)                  609.82VAT Amount                         73.18VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/03/2019 04:21:08 PMName : MS. SELAddress : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930518"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai24_Aksaramatee_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000076663Term. #:  2        Cshr: ROSELLE DELMONTWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 COKE ZERO                  52.00 V 1.00 COKE                       52.00 V 2.00 RICE                       60.00 V     @ 30.00                             1.00 1/2 DOZ SALTED EGG        229.00 V 1.00 1/2 DOZ HONEY GARLIC      229.00 V 1.00 1/2 DOZ JR SPICY/BC       179.00 V------------------7 item(s)-------------   Sub Total                      801.00----------------------------------------TOTAL                             801.00Tendered:                                 CASH                          1,001.00Change:                           200.00----------------------------------------VATable Sales(V)                  715.18VAT Amount                         85.82VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/10/2019 06:41:13 PMName : _________________________________Address : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930721"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai24_Athiti_Medium.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000076663Term. #:  2        Cshr: ROSELLE DELMONTWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 COKE ZERO                  52.00 V 1.00 COKE                       52.00 V 2.00 RICE                       60.00 V     @ 30.00                             1.00 1/2 DOZ SALTED EGG        229.00 V 1.00 1/2 DOZ HONEY GARLIC      229.00 V 1.00 1/2 DOZ JR SPICY/BC       179.00 V------------------7 item(s)-------------   Sub Total                      801.00----------------------------------------TOTAL                             801.00Tendered:                                 CASH                          1,001.00Change:                           200.00----------------------------------------VATable Sales(V)                  715.18VAT Amount                         85.82VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/10/2019 06:41:13 PMName : _________________________________Address : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930721"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai24_ChulaNarak_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000076663Term. #:  2        Cshr: ROSELLE DELMONTWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 COKE ZERO                  52.00 V 1.00 COKE                       52.00 V 2.00 RICE                       60.00 V     @ 30.00                             1.00 1/2 DOZ SALTED EGG        229.00 V 1.00 1/2 DOZ HONEY GARLIC      229.00 V 1.00 1/2 DOZ JR SPICY/BC       179.00 V------------------7 item(s)-------------   Sub Total                      801.00----------------------------------------TOTAL                             801.00Tendered:                                 CASH                          1,001.00Change:                           200.00----------------------------------------VATable Sales(V)                  715.18VAT Amount                         85.82VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/10/2019 06:41:13 PMName : _________________________________Address : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930721"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai24_Garuda.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000076663Term. #:  2        Cshr: ROSELLE DELMONTWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 COKE ZERO                  52.00 V 1.00 COKE                       52.00 V 2.00 RICE                       60.00 V     @ 30.00                             1.00 1/2 DOZ SALTED EGG        229.00 V 1.00 1/2 DOZ HONEY GARLIC      229.00 V 1.00 1/2 DOZ JR SPICY/BC       179.00 V------------------7 item(s)-------------   Sub Total                      801.00----------------------------------------TOTAL                             801.00Tendered:                                 CASH                          1,001.00Change:                           200.00----------------------------------------VATable Sales(V)                  715.18VAT Amount                         85.82VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/10/2019 06:41:13 PMName : _________________________________Address : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930721"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai24_TH_Sarabun_New_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000076663Term. #:  2        Cshr: ROSELLE DELMONTWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 COKE ZERO                  52.00 V 1.00 COKE                       52.00 V 2.00 RICE                       60.00 V     @ 30.00                             1.00 1/2 DOZ SALTED EGG        229.00 V 1.00 1/2 DOZ HONEY GARLIC      229.00 V 1.00 1/2 DOZ JR SPICY/BC       179.00 V------------------7 item(s)-------------   Sub Total                      801.00----------------------------------------TOTAL                             801.00Tendered:                                 CASH                          1,001.00Change:                           200.00----------------------------------------VATable Sales(V)                  715.18VAT Amount                         85.82VAT Exempt Sales(E)                 0.00Zero-Rated Sales(Z)                 0.00----------------------------------------07/10/2019 06:41:13 PMName : _________________________________Address : ______________________________TIN : __________________________________Business Style : _______________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930721"
C:/Users/joman/Documents/GitHub/EasyOCR/trainer/all_data/whole/img/data_train/thai25_Aksaramatee_Regular.png,"FRANKIE'S NY WINGS INC.Owned & Optd by: Frankie's NY Wings Inc.FS-8 Level 4 SM Aura Bonifacio Global CityFort Bonifacio Taguig CityVAT Reg TIN : 009-074-986-00010MIN : 18112309044511749MSN : 88DPB18030017OFFICIAL RECEIPTREPRINTNo. of Guest: 1                         Official Receipt #: 0000076743Term. #:  2        Cshr: ROSELLE DELMONTWALK-IN                                 ----------------------------------------Qty   Description(s)               Price----------------------------------------DINE IN                                  1.00 * MINERAL WATER            35.00 V     -->LESS DISC 6.25 1.00 * 1/2 DOZ SP AIOLI        229.00 V     -->LESS DISC 40.89 1.00 * RICE                     30.00 V     -->LESS DISC 5.36------------------3 item(s)-------------   Sub Total                      294.00   LESS VAT                       -31.50   NET OF VAT                     262.50   1 20%SC DISC                   -52.50----------------------------------------TOTAL                             210.00Tendered:                                 CASH                          1,000.00Change:                           790.00----------------------------------------VATable Sales(V)                    0.00VAT Amount                          0.00VAT Exempt Sales(E)               262.50Zero-Rated Sales(Z)                 0.00----------------------------------------07/10/2019 08:14:16 PMSC/PWD/OSCA ID: 7459Name: ARTHUR VALENCIASignature: ____________________Cyber Frontier Electronics Trading Inc.2 Narra Drive Palmera Hts. San JuanCainta RizalVAT Reg TIN.:006-737-173-00000BIR  Accr. No.: 0460067371730006116867Date Issued:03/01/2013Valid Until.: 07/31/2021PTU No : FP112018-044-0195187-00001Date Issued : 12/05/2018Valid Until : 12/04/2023THIS RECEIPT SHALL BE VALID FOR FIVE (5) YEARS FROM THE DATE OF THE PERMIT USE.This serves as an official receipt.Thank you come again!www.frankiesnywings.comFacebook: frankiesnywingsInstagram/Twitter: frankieswings,1621930699"
